"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y_rep[101]",352.343,0.306487783289552,19.1746386587055,315,339,352,365,390,3914.06506580906,1.00096189095686
"y_rep[102]",25865.19,2.97089026288926,183.653713743128,25502.95,25738.75,25868,25995,26220.05,3821.43264175865,1.00009891544798
"y_rep[103]",1291.8455,0.578662271445448,36.6850184325202,1221,1267,1292,1316,1364,4019.08460310936,0.999115224356114
"y_rep[104]",176.27675,0.204079110304763,13.2477369792455,152,167,176,185,204,4213.92003036281,0.999378029422613
"y_rep[105]",2847.682,0.971815402900793,59.6051555626056,2728,2808,2847,2888,2964,3761.83805237179,1.00053682196874
"y_rep[106]",671.86675,0.415167450571829,26.5392082932349,619,654.75,672,689,725,4086.2913818299,0.999532737516508
"y_rep[107]",2600.232,0.959670872803463,58.6503294217971,2486.975,2561,2599,2640,2720,3735.04883300543,1.00086563157304
"y_rep[108]",33419.916,3.17820436004901,191.181262190501,33041.975,33290,33421,33547,33795,3618.48695105762,0.99974378246496
"y_rep[109]",1006.387,0.52763165190889,34.6059333591209,940,982,1007,1030,1074,4301.6934031558,0.999655742415537
"y_rep[110]",3676.30325,0.99335379300833,62.767616912471,3553.975,3634,3676,3719.25,3797,3992.669585429,1.00027004122543
"y_rep[111]",24563.9835,2.61781203822174,168.837490659844,24241,24450,24562,24677,24899,4159.68895155129,0.999893671053734
"y_rep[112]",6232.81825,1.28678818790146,81.4096314876946,6073.95,6178,6232,6289,6389,4002.55627245348,1.00069902414125
"y_rep[113]",11642.02025,1.78754838350699,112.839374870068,11424,11565,11643,11720,11861.025,3984.79268674709,0.999592439563297
"y_rep[114]",7644.794,1.42226010780958,88.8789313060611,7472.975,7584,7644,7705,7821.025,3905.16681403217,0.999482037907126
"y_rep[115]",6211.1235,1.23074101585634,77.844169187031,6058.975,6158,6213,6264,6360,4000.54193653353,1.00082024655825
"y_rep[116]",31311.55525,3.9845979984903,253.761968647038,30817.95,31139,31308,31481,31811.175,4055.87017121284,0.999952707923541
"y_rep[117]",8462.07925,1.59248940716506,93.3358953821047,8280.975,8398,8462,8527,8648,3435.138815128,0.999950041976077
"y_rep[118]",111494.43575,5.86355856882069,388.332428971346,110743,111227,111493,111761.25,112253.05,4386.16316599349,0.999796037379088
"y_rep[119]",24636.3295,2.68916757733489,167.293014402625,24308.95,24525,24631,24748,24971.025,3870.07944629962,0.999415081847227
"y_rep[120]",70950.1315,4.1772983090527,272.091441699131,70420.95,70768,70950,71127,71490.05,4242.66540929811,0.999462545010231
"y_rep[121]",15522.152,2.06084418458589,129.431518671096,15270,15434,15522,15612,15775.025,3944.48019432529,0.999402104963765
"y_rep[122]",7300.501,1.39393367977978,86.8706516985549,7131,7241,7300,7360,7470.025,3883.84541840149,1.00016315300175
"y_rep[123]",587.226,0.400294119847192,24.9706088597516,539,570,587,604,637,3891.34595336442,1.0001239446293
"y_rep[124]",30412.70325,2.96826988202756,178.839284168294,30062,30292,30413,30534,30759,3630.10406137487,0.999450095011322
"y_rep[125]",405554.34225,12.6101012069611,820.168158408356,403902.9,404986.75,405562,406117,407153,4230.27562368382,0.999954246948903
"y_rep[126]",22672.29675,2.66729384454364,168.424113059569,22347,22563,22668,22780,23010.025,3987.18890849084,1.00023600001167
"y_rep[127]",4027.44075,1.27475547233582,84.8610973349846,3859,3973,4028,4083,4196,4431.63023403142,0.999514537470131
"y_rep[128]",120.16825,0.188051190664443,11.9969130787197,98,112,120,128,145,4069.92915400581,1.00039715565747
"y_rep[129]",469.83025,0.393909491588671,24.8318764989703,421,453,470,486,519,3973.98467487772,0.999973942339498
"y_rep[130]",1953.25425,0.694431830840297,44.7887666200057,1866,1923,1951,1983,2043,4159.86241947005,0.999350834523161
"y_rep[131]",13684.421,1.86579809904619,119.734906652019,13451.975,13604,13685,13764.25,13917.025,4118.2458302449,1.00114896834574
"y_rep[132]",123.57275,0.17352216448814,11.2152196913695,101,116,124,131,145.025,4177.39610815607,1.00024382575163
"y_rep[133]",87.27025,0.145355095187351,9.44364921866231,69,81,87,94,106,4221.03714769846,0.999498152943568
"y_rep[134]",9460.94175,1.52938310089737,96.5980494250566,9271,9397,9460,9525.25,9650,3989.36836690009,1.00026795881589
"y_rep[135]",3351.8235,0.926523283976313,58.2309630610275,3237,3312,3352.5,3391,3466,3949.98339533439,1.00080051930689
"y_rep[136]",18649.183,2.23139134423814,139.011980036429,18373,18555.75,18651,18745,18924.025,3881.0833566065,0.999439594880369
"y_rep[137]",227.554,0.235021410764034,14.984215551003,199,217,227,238,257,4064.93088593471,0.999280440659581
"y_rep[138]",169.46325,0.212556515227409,13.1191721387785,145,160,169,178,195,3809.46526784918,0.999477833828713
"y_rep[139]",440.065,0.344598168513572,21.9086346463676,397,425,440,455,485,4042.07805941292,0.999757189715514
"y_rep[140]",210181.48725,9.0756146928053,565.85211406443,209025.975,209810.75,210184.5,210558,211285,3887.35127211864,1.00045959786459
"y_rep[141]",731.3065,0.455210632880525,28.0603350541443,675,712,731,750,787,3799.80149409971,0.999529077123136
"y_rep[142]",165.4325,0.203102210611087,12.910290959276,141,157,165,174,191,4040.57115695506,0.999926381598834
"y_rep[143]",149.50525,0.202066394678888,12.5220674403529,126,141,149,158,174,3840.28885047479,1.0010408923096
